tweet,confidence,agreement,score_tag,subjectivity,irony,joy,anger,fear,sadness,surprise,class
@NWSCLE do you think this boundary increased low level shear heading into Rittman? (There was a tor there yes?) https://t.co/cjahVD4j4Q,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.0397431254387,0.0963186621666,0.380199879408,0.449448645115,0.034289740026,-1
RT @Radio1Direction: the fact that this is technically fetus ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.070942915976,0.214124530554,0.20138078928,0.355029582977,0.158522248268,-1
Want some oysters,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.1691416502,0.258613705635,0.321857869625,0.184630528092,0.0657562464476,-1
#Subharatri,None,None,None,None,None,0.204963505268,0.175396829844,0.239277780056,0.15967977047,0.220682099462,-1
@mlov Lemme know if you want some help. Must have wine to help with creativity though.,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.25757420063,0.149937719107,0.413016915321,0.12547300756,0.0539981611073,-1
?,None,None,None,None,None,0.200004607439,0.200484633446,0.234657496214,0.159329846501,0.205523431301,-1
@FluffyDuelist We've seen barely anything on it. I'm waitin' for more info before I judge.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.135317653418,0.139196842909,0.475387990475,0.18275231123,0.0673452094197,-1
RT @KuyaEdu: Bae ka ng bae kaya tignan mo mukha kang baetlog,None,None,None,None,None,0.219895243645,0.136455446482,0.313526034355,0.314323723316,0.015799516812,-1
RT @OfficialJoelF: Massacre left 147 dead at a university in Kenya. Barely talked about because it didnt happen here. #AllLivesMatter http:…,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0537992790341,0.0726900398731,0.165420427918,0.507744431496,0.200345873833,-1
I don't think he should make a case. Slot him in there. RT @mike47725919 Big big time case for the rotation next year,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.176954314113,0.0448069497943,0.593408942223,0.119312010705,0.0655178055167,-1
@MahRukhTK bilkul bilkul :Pbtw SCME ki abbreviation ka pata ha :D?,None,None,None,None,None,0.459350407124,0.0248508676887,0.0780462026596,0.0526036471128,0.385148823261,-1
@saxmimpson I wanted to ask you something about it....... How small should my shorts be?,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0340295433998,0.267935305834,0.291613698006,0.25197827816,0.154443144798,-1
A man is accused of tossing gasoline on a bar bouncer and then lighting him on fire after being kicked out--&gt; http://t.co/mG1oHv73CV,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0330615192652,0.282535195351,0.210235953331,0.470198690891,0.00396858109161,-1
@LynchMgm I'd hope not,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.046086397022,0.0372560694814,0.519569158554,0.0910524949431,0.306035876274,-1
I added Michael Jackson's performance of Billie Jean to my MJ Playlist on YouTube. This must be the second time this week.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.460779309273,0.0886631831527,0.118210628629,0.217996388674,0.114350505173,-1
@Margaux__P Moi je pars et dans 1h30 j'ai une coupe de champagne qui m'attends ,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.530601382256,0.0365657061338,0.153052031994,0.13784083724,0.141940057278,-1
RT @UberFacts: Humans are 80% genetically identical to cows.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.101801343262,0.259846419096,0.0749545246363,0.519638240337,0.0437594503164,-1
@Mari_m_Rose ovo a las 4?,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0722546428442,0.147804766893,0.23223285377,0.355181455612,0.192526221275,-1
Ya know. Fire would be even scarier if it wasn't a source of light.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0272344853729,0.344957828522,0.188805341721,0.382559239864,0.0564431138337,-1
I second that @IssuesInk -- my first @agchat and I will definitely be back for more #agchat,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.555439174175,0.0288073681295,0.217605784535,0.132645219564,0.0655024349689,-1
@dre7413 no. Just not playing up to par and had the full game vs manU,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0733403265476,0.071403644979,0.101107694209,0.374899178743,0.379249095917,-1
SHIT I REALIZED I HAVE TO@tweet sttarCrsctive stugf,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0902727097273,0.0901361405849,0.0757586508989,0.588309526443,0.155522927642,-1
RT @PBBLoishua: @TweetPatrols: Hep hep! ,None,None,None,None,None,0.290410339832,0.0751898735762,0.141980737448,0.159452199936,0.332966834307,-1
group hug guys http://t.co/b3ag8UO8C0,None,None,None,None,None,0.0313991047442,0.171118691564,0.215423583984,0.577759206295,0.00429939012975,-1
@sadkidhoran I'd love to!,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.509029865265,0.0831745490432,0.0679202079773,0.117847517133,0.22202783823,-1
It's my first Restroom selfie @ work!#workgrind #lunchtime #restroombreak http://t.co/fvjY9EqyGk,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0981615036726,0.108464583755,0.430672228336,0.353354692459,0.00934698898345,-1
RT @mystifize: better angle of TOP the model at press con LOL http://t.co/zRYiqO19,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.06114019081,0.0795346200466,0.318706333637,0.535744071007,0.00487473700196,-1
A smiling lens | ESA/Hubble http://t.co/GGFoxd8WdQ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.128210455179,0.129639327526,0.344202458858,0.394607067108,0.00334068550728,-1
@agent_phantom http://t.co/iubRBZ0J,None,None,None,None,None,0.0219204146415,0.167233169079,0.397785186768,0.409852385521,0.00320884725079,-1
RT @PridefuIly: ,None,None,None,None,None,0.225013673306,0.1250680089,0.199617385864,0.178812921047,0.271488040686,-1
Congrats Afghanistan and well done Shenwari #CWC15,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.672636985779,0.0321058146656,0.0960320308805,0.0580168999732,0.141208291054,-1
I basically reenacted the final act of furious 7,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.036941356957,0.129618495703,0.738964676857,0.0859064310789,0.00856905430555,-1
@t518961 jking omg lmao,None,None,None,None,None,0.0753823891282,0.094608515501,0.145380750299,0.49648296833,0.188145428896,-1
Goodbye for today twitter because I don't wanna see my favorite bands posting photos from warped,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.0879338234663,0.206695139408,0.085745960474,0.610978484154,0.00864655617625,-1
RT @jonanperrea: Aquí tenéis el nuevo vídeo! Pista: no. Era simplemente para romper el hielo. Esperad un minutico o dos más.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.450469255447,0.0727137029171,0.170891284943,0.254378080368,0.0515477061272,-1
RT @sknonline: 1st time in the history. POWERSTAR attending a function after his film releases. #AttarinitikiDaaredi Thank you function on …,97,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.232237502933,0.0442487820983,0.115749917924,0.171076536179,0.436687231064,-1
RT @deepsexts: http://t.co/9KPFrkKOjw,None,None,None,None,None,0.0352833345532,0.121699571609,0.329579293728,0.507455289364,0.00598248653114,-1
@AnnInBookland i know right! The series gonna be more awesome!!! Haha ,98,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.677252411842,0.0074091302231,0.0830375701189,0.0173068977892,0.214993983507,-1
Daniel Janner also lawyer for North Wales Police  @iankerr  #janner,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.293156594038,0.0584078207612,0.391971945763,0.151722848415,0.104740813375,-1
@QUEENSELGBB @ruffyyyyyy #HAHAGUYSTULOGNA,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.222021073103,0.10007122159,0.197978392243,0.153246045113,0.326683282852,-1
RT @marrbitak: I can't sleep w/o saying good night and kissing my parents,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.277883946896,0.155767798424,0.179861754179,0.255895376205,0.130591124296,-1
@bobby_025 Babitaji i am blocked too from big boss under quotes so I blocked him2 block him it's your right we can't choose who we love,92,AGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.121930226684,0.358873724937,0.114069670439,0.38177922368,0.0233471766114,-1
http://t.co/Fe9N2RyUCu #Rishbala click click please http://t.co/UPhR367T9V,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0167698785663,0.226652503014,0.356353729963,0.399399220943,0.000824722461402,-1
You're on Jeopardy and you spell Belarus as Byelourus... you fail at life.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0556775256991,0.173383653164,0.0618204623461,0.686394810677,0.0227236300707,-1
@belebenard ,None,None,None,None,None,0.199445515871,0.177027344704,0.242904037237,0.168340563774,0.212282523513,-1
Gluten leaky brain &amp; the connection to depression http://t.co/yq3d4ENeXZ,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0249570179731,0.139617949724,0.188547104597,0.644044160843,0.00283375079744,-1
RT @ADAMPLOW: Watching now for reaction to Modi victory from US &amp; Europe who boycotted him for a decade..#India,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.193825766444,0.0448912754655,0.0756647437811,0.356710940599,0.328907310963,-1
RT @Car_Porns: Matte Black GTR ,None,None,None,None,None,0.223502576351,0.102705582976,0.0854264050722,0.316521465778,0.271843999624,-1
Paasa na naman ba sya? :(,None,None,None,None,None,0.0151924509555,0.05386069417,0.343672692776,0.578359603882,0.00891457684338,-1
@AllanShifman I let my membership lapse some years ago @ONA @ONAConf,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.259026527405,0.0796173512936,0.19264023006,0.364416956902,0.104298904538,-1
RT @TiredIy: when you're finally home alone and u can be yourself http://t.co/nUI7lHyzBU,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0396059527993,0.127411693335,0.143886432052,0.684135556221,0.0049603478983,-1
Okay let's try this #KCA #Vote1DUK@curly_pet fine now?,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.0392423048615,0.222894966602,0.272839695215,0.137884780765,0.327138274908,-1
Stick with the plan Timmy. When you feel like relapsing to the heat call your sponsor Kirk Rueter.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.22812089324,0.223621502519,0.217027157545,0.2628262043,0.0684042423964,-1
The Smart Way To Do Niche Research On Facebook http://t.co/ZfU1OwTI8I via @mister_fong,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0584830790758,0.37827694416,0.207815647125,0.347759485245,0.00766480714083,-1
You know you need some rest when everything you see has a drop shadow.,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.059723880142,0.385624051094,0.172483086586,0.332266896963,0.0499021150172,-1
FUCK I CAN'T FIND IT,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0183535758406,0.646358668804,0.200267761946,0.115726828575,0.0192931443453,-1
@landotsunami What if i quit being weak?,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0139809977263,0.517336547375,0.236689940095,0.222757279873,0.00923518743366,-1
@3TomatoesShort @kevin_rudds_cat Oh no! Send me screen shot? I missed which phone it was too... hard to do given the size I saw earlier ;),94,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.149963647127,0.158517956734,0.174702942371,0.335595846176,0.181219607592,-1
jan crazy wheather iki...winter kok sumuk gini yooow?!!!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.499502778053,0.108748450875,0.19196537137,0.101756155491,0.0980271697044,-1
त्याग को किसी प्रेरणा की आवश्यकता नहीं! बिना किसी वाहवाही की चाह के 4000 मीटर ऊँचाई पर 'पिंडारी बाबा' के कार्य अतुलनीय,None,None,None,None,None,0.323606610298,0.0361623242497,0.0897633805871,0.085018478334,0.465449184179,-1
@bandmateharry and im leaving again,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.128219842911,0.0923549085855,0.135619282722,0.387100756168,0.256705224514,-1
RT @Crowned1D: How to get noticed by zayn:1: have artistic abilities2: have artistic abilities3: have artistic abilities4: have artisti…,94,DISAGREEMENT,P,OBJECTIVE,NONIRONIC,0.366805791855,0.0219782702625,0.0524298474193,0.181755006313,0.377031087875,-1
Experience of limit situation hahahaha philo feels,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0725674331188,0.227690935135,0.387417197227,0.280173629522,0.0321508347988,-1
jesus christ shut the fuck up https://t.co/YRuRxionZu,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.00955374725163,0.610653877258,0.137053817511,0.241614729166,0.00112381216604,-1
RELEASE THIS PLEASE https://t.co/0oyVu1SMTg,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0229576602578,0.107591323555,0.67031443119,0.19644330442,0.0026933120098,-1
Yey pax east is today,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.752709150314,0.0263986885548,0.133032411337,0.0596688613296,0.028190985322,-1
RT @insideclimate: In Utah Boom Town a Spike in Infant Deaths Raises Questions @zoeschlanger (ICN intern alum) reports for Newsweek: http…,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.379148334265,0.0844657719135,0.134084165096,0.256333708763,0.145968049765,-1
I love the internet - it's a weird wacky world full of interesting people but I am so glad that it didn't exist when I was a teenager,84,DISAGREEMENT,P,SUBJECTIVE,IRONIC,0.045943967998,0.135012298822,0.019714705646,0.465179949999,0.334149122238,-1
@SwoodsonSays It's one of those double reversible style zips. I couldn't resist buying it!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.146128416061,0.229536980391,0.163342148066,0.220914006233,0.240078419447,-1
Wtf,None,None,None,None,None,0.170762047172,0.221542522311,0.210034430027,0.181383818388,0.216277122498,-1
@vultureofrock Would love to hear your stories.,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.198836922646,0.398373544216,0.062469817698,0.218507662416,0.121812030673,-1
@TheOncoming they walk among us…,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.074433080852,0.105270408094,0.0775770917535,0.278101354837,0.464618057013,-1
Nature is not just a place to escape our professional lives; it is the source of deep wisdom that can improve our... http://t.co/0NLDW9vRu7,86,DISAGREEMENT,P,OBJECTIVE,NONIRONIC,0.0221708733588,0.12738083303,0.462271690369,0.382769048214,0.00540752243251,-1
Fucking god damn panathinaikos fans running their mouths again. If you had played ManU you’ve would of lost 6-0 in the first leg.,94,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0169612709433,0.48892390728,0.0864698141813,0.340454548597,0.0671904757619,-1
Today stats: 2 followers One unfollower and followed one person via http://t.co/L1ro6QTrgf,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0614847689867,0.158855289221,0.208940446377,0.567973792553,0.00274575594813,-1
Nice Minister Brownlee could make the shift back into the CBD #SMASHPALACE  #architecture   #Christchurch #postquake http://t.co/5JNkQ0Ql8N,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0734020620584,0.138862043619,0.360730230808,0.420779705048,0.00622599059716,-1
@brendacason27: UP - University of Perfection,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.524307072163,0.0451788492501,0.233135148883,0.0854796171188,0.111899323761,-1
Finally got this old dirty fuel filter out and a new one in the powerstroke!!! http://t.co/Q2HbvdYrGh,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.139664232731,0.237289309502,0.240880846977,0.36657461524,0.0155910216272,-1
RT @Harrehpota: @imChristineG @Harry_Styles ay shet XD hahaha nahiya naman ako,None,None,None,None,None,0.437032818794,0.132818445563,0.0873888656497,0.305935621262,0.0368242710829,-1
RT @nippon_en: The Wikipedia chart of postwar Japanese prime ministers and their terms in office is illuminating. http://t.co/rLg8uOA6gB,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.068410910666,0.200394868851,0.22844851017,0.485497802496,0.0172478966415,-1
RT @PopCrush: EXCLUSIVE: @HeffronDrive strip down (acoustically!) in the #HappyMistakesUnplugged video http://t.co/6eYKhpWmUe http://t.co/7…,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.125362917781,0.0946185588837,0.248438805342,0.519681453705,0.0118983406574,-1
Sarkozy also wants ceasefire and protect civilians by sending fighter jets who judge from sky who is civilian and who gaddafi people.,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0770059078932,0.414756625891,0.0680597797036,0.271564543247,0.168613120914,-1
RT @AllAboutThatCar: Plymouth Superbird ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.249532431364,0.135151565075,0.160149976611,0.209912374616,0.245253622532,-1
RT @rodchile: Music night with my wife @sarahfriedland http://t.co/JLp0TFUEVz,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.157877534628,0.113680288196,0.202789485455,0.505012989044,0.0206396691501,-1
RT @Damn_Jehu: Even if the US pays its debt service this will only exacerbate the crisis since debt payment on capital that has already b…,91,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.100120164454,0.215849146247,0.21466486156,0.370403051376,0.0989628061652,-1
@BexieLady Japanese slaw is p much my fav food atm. And miso anything.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.371620893478,0.135162010789,0.100420288742,0.232756853104,0.160039931536,-1
#Before http://t.co/RHcPFPB4Fl,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0412138551474,0.15601362288,0.412516057491,0.382666051388,0.00759043358266,-1
@ToddRamsey You should come to Fidelity Bank. @skinnyshae has truffles. We're stuffed from birthday cake.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.173752352595,0.0372823961079,0.0416841581464,0.137915670872,0.609365463257,-1
I miss all the free coffee I used to get working at Costa ,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.104412563145,0.118559904397,0.033312972635,0.572105586529,0.171608954668,-1
RT @FunnyPicsDepot: RETWEET if you love booty http://t.co/Dm45QXOFu5,None,None,None,None,None,0.0331124439836,0.194256901741,0.125118970871,0.643649995327,0.00386166572571,-1
He will always feel alone ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0599785335362,0.126118034124,0.208490788937,0.577638447285,0.0277741961181,-1
@juliancheal How are you?,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0570246204734,0.175511524081,0.197654306889,0.157234936953,0.412574619055,-1
RT @AstronautKatze: Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow' Meow'…,None,None,None,None,None,0.142053991556,0.473005175591,0.0356705822051,0.307589530945,0.0416807308793,-1
https://t.co/fi4jP9qbRD,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0889813452959,0.126504704356,0.224070951343,0.548560023308,0.0118829850107,-1
I'M IRA GLASS AND TODAY ON THIS AMERICAS LIFE HOW MANY SCHOOL BUSES CAN I JUMP ON A MOTORCYCLE,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.289806127548,0.345259070396,0.108362056315,0.221732750535,0.0348400250077,-1
@JamesDeen me,None,None,None,None,None,0.187070727348,0.142601668835,0.215090215206,0.153762638569,0.301474750042,-1
I'm off now! I'm trying to chill with someone,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.143961519003,0.450999885798,0.187303453684,0.186295300722,0.031439833343,-1
RT @FloydMayweather: ALL WORK IS EASY WORK,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.24459284544,0.149900823832,0.0614191144705,0.13309404254,0.41099318862,-1
RT @AngLandiMoSobra: PARA SAYO ❤️ http://t.co/EICpNnv3KU,None,None,None,None,None,0.0608298555017,0.0959056466818,0.374831736088,0.46466755867,0.00376523355953,-1
@olivia_brunk oh it's happening at my house before graduation #champagneonFLEEK,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.122924111784,0.0417837612331,0.283059716225,0.105745628476,0.446486771107,-1
RT @bbcdoctorwho: She’s back! We look back on 5 top Missy Moments: http://t.co/hW1bPHCapu  Which moments would you choose? http://t.co/PjZC…,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0634862706065,0.107686519623,0.238993763924,0.569124341011,0.020709078759,-1
@John_R_Dykstra Remember this? https://t.co/1onR5vtNVd @PolitixGal,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0490327849984,0.142777860165,0.28412938118,0.500832140446,0.023227866739,-1
@andrewzimmern @thedailybeast Buddhism is not based on Biblical teachings nor is it Christian (cont) http://t.co/rrFQ3H7ihZ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.045221939683,0.126697584987,0.287310183048,0.509682297707,0.031087975949,-1
Go AMERICA. http://t.co/c9Af2vlR,None,None,None,None,None,0.0361366011202,0.153424367309,0.399714440107,0.404905736446,0.00581884197891,-1
@666versace okay ugly,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.160630166531,0.149432420731,0.225502490997,0.221809253097,0.242625698447,-1
@uchujinphoto @shogannai :( Fuck.,None,None,None,None,None,0.0996911525726,0.192281275988,0.180620342493,0.42816311121,0.0992440879345,-1
RT @aeerriiidoee: I hate animals ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0799861848354,0.3319683671,0.111705429852,0.416978299618,0.0593617483974,-1
@r0uzic Por? Mi Mac está generando botcoins como loco ahora mismo. Al menos salen muchas cositas en la terminal.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.627161622047,0.0425986796618,0.16097022593,0.108518116176,0.0607512928545,-1
I've known you my whole life,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.238995790482,0.127674847841,0.067829683423,0.303270697594,0.262228965759,-1
RT @SuperheroFeed: The superhero side of Tumblr. http://t.co/vvVvJijB9j,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.078104570508,0.120510920882,0.22583976388,0.545175909996,0.0303688086569,-1
RT @WillMahmood: ,None,None,None,None,None,0.225013673306,0.1250680089,0.199617385864,0.178812921047,0.271488040686,-1
@Alex_Stewart07 no,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.142401218414,0.10797868669,0.210718661547,0.192609935999,0.346291482449,-1
#oomf ,None,None,None,None,None,0.19925531745,0.178624838591,0.226026445627,0.160149097443,0.235944285989,-1
I see you Bosh,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.326011121273,0.100550487638,0.165211886168,0.175000503659,0.233226001263,-1
Going back to sleep now reply to yall msges later,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.228919103742,0.181822478771,0.384534239769,0.193932116032,0.0107920886949,-1
Lool me  https://t.co/oOzxkJmRts,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0400436520576,0.146868288517,0.343261569738,0.462349325418,0.00747718894854,-1
@sickassvee ,None,None,None,None,None,0.199445515871,0.177027344704,0.242904037237,0.168340563774,0.212282523513,-1
@nebbercracker I'm transitioning into Digital Marketing so that was actually my last hurrah as a dedicated web dev...what about you..what...,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.127931594849,0.0686541870236,0.183639213443,0.238118648529,0.381656348705,-1
@PerezHilton Don't give this d-bag too much attention.,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0513098761439,0.274998962879,0.138530522585,0.502149403095,0.0330112203956,-1
@franny_Marsh if Osman's ass is givin you any shit just remember to ask him how his team is doin in the playoffs ,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0401071459055,0.292669922113,0.165425777435,0.410192787647,0.0916043519974,-1
@westicide - Zyzz,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.192731589079,0.145325154066,0.228282541037,0.151714295149,0.281946361065,-1
Safe flight babe @GF_Mode ,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.0748307779431,0.0484665483236,0.818609595299,0.0507341921329,0.00735889980569,-1
RT @FastCoDesign: Finally a designer has melded Comic Sans and Papyrus into one beautiful disaster: http://t.co/nlBKk9e7nM by @sophcw http…,94,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.297044605017,0.0627006664872,0.229772657156,0.35962665081,0.0508554726839,-1
@beeeeezy__ aww look at ur baby belly!! Soo cute!! Do u know what ur having yet??,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.10440684855,0.0711527690291,0.565080404282,0.134102284908,0.125257700682,-1
You're such an arrogant cunt,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.019315129146,0.838339924812,0.0258302707225,0.0798413306475,0.0366733968258,-1
Mainly on metaethics,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.183003604412,0.168880552053,0.278894752264,0.158013358712,0.211207717657,-1
@asouthernceliac Hope you stay warm! It`s super cold here as well this week!!!,92,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.52324873209,0.0416500195861,0.287692189217,0.0499767810106,0.0974323302507,-1
My Top 3 #lastfm Artists: Siobhán Donaghy (16) Sisyphus (11) &amp; St. Vincent (10) http://t.co/MDropL1OtZ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.223455995321,0.0691608712077,0.353308737278,0.327225327492,0.0268491022289,-1
The recording session @hilljam's doing here today w/ the band @Cloudwalkers1 is just slaying me: 4-part harmony HEAVEN!,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.805829405785,0.0115076368675,0.128329619765,0.0348493419588,0.0194839388132,-1
@Real_Liam_Payne I need u to be happy i don't want you to do something that will make you sad. I love you so much ☼ ,82,AGREEMENT,P+,SUBJECTIVE,IRONIC,0.0301542207599,0.0545698776841,0.0211150292307,0.868854343891,0.025306481868,-1
....or of cancer  whatever comes first,100,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.271655291319,0.0618053339422,0.473852783442,0.070485919714,0.122200705111,-1
@Anke @cluudle invading Russia is generally a bad idea.,94,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0522305965424,0.181990757585,0.225579768419,0.164349004626,0.375849872828,-1
DJI  Phantom 3 #experiencewonder with LIVE video to YouTube looks like a total #mojo win!,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.532946586609,0.07361343503,0.041092902422,0.144010752439,0.208336293697,-1
Reggie Watts on CoCoThis guy is amazing!  http://t.co/fT3sbsuUnS,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.306128740311,0.0838351100683,0.274733752012,0.294487178326,0.0408152081072,-1
Moon rocks for the win.,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.560649752617,0.0488227009773,0.157391399145,0.0643301010132,0.168806046247,-1
Praying hard for Joan Rivers. Man.,None,None,None,None,None,0.0921394526958,0.108490258455,0.697038650513,0.085571795702,0.0167598184198,-1
Madre mía como se pone la prensa con Casillas...,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.297000676394,0.0838224738836,0.332366883755,0.213865339756,0.0729446709156,-1
Do my dirt on the low that's the way it's supposed to go.,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0476143024862,0.370606184006,0.102507248521,0.331668674946,0.147603526711,-1
RT @izayinegirl: Spread this http://t.co/YIjCRxUpC7,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0388357788324,0.134313300252,0.348206341267,0.472410678864,0.0062338761054,-1
Matt here- We are going to be spending the next few hours calling loved ones to let them know our positions and be open to phone interviews.,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.168500646949,0.0962508767843,0.611767292023,0.114617615938,0.00886354595423,-1
#ネコ耳少女 玉ネギの皮ぐらい猿でむ剥けるぜ。 #ta4ad,None,None,None,None,None,0.192495107651,0.152868360281,0.278630197048,0.164072185755,0.211934179068,-1
so uncomfortable,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.171946018934,0.218962907791,0.265950798988,0.175473466516,0.167666763067,-1
